Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2845.N,D,20091028,214.01,214.01,214.01,214.01,0,0
2845.N,D,20091029,213.97,213.97,213.97,213.97,0,0
2845.N,D,20091030,214.11,214.11,214.11,214.11,0,0
2845.N,D,20091102,214.2,214.2,214.2,214.2,0,0
2845.N,D,20091103,214.17,214.17,214.17,214.17,0,0
2845.N,D,20091104,214.18,214.18,214.18,214.18,0,0
2845.N,D,20091105,214.29,214.29,214.29,214.29,0,0
2845.N,D,20091106,214.27,214.27,214.27,214.27,0,0
2845.N,D,20091109,214.33,214.33,214.33,214.33,0,0
2845.N,D,20091110,214.38,214.38,214.38,214.38,0,0
2845.N,D,20091112,214.47,214.47,214.47,214.47,0,0
2845.N,D,20091113,214.44,214.44,214.44,214.44,0,0
2845.N,D,20091116,214.51,214.51,214.51,214.51,0,0
2845.N,D,20091117,214.48,214.48,214.48,214.48,0,0
2845.N,D,20091118,214.45,214.45,214.45,214.45,0,0
2845.N,D,20091119,214.51,214.51,214.51,214.51,0,0
2845.N,D,20091120,214.53,214.53,214.53,214.53,0,0
2845.N,D,20091123,214.56,214.56,214.56,214.56,0,0
2845.N,D,20091124,214.59,214.59,214.59,214.59,0,0
2845.N,D,20091125,214.64,214.64,214.64,214.64,0,0
2845.N,D,20091126,214.67,214.67,214.67,214.67,0,0
2845.N,D,20091127,214.69,214.69,214.69,214.69,0,0
2845.N,D,20091130,214.83,214.83,214.83,214.83,0,0
2845.N,D,20091201,215.28,215.28,215.28,215.28,0,0
2845.N,D,20091202,215.29,215.29,215.29,215.29,0,0
2845.N,D,20091203,215.71,215.71,215.71,215.71,0,0
2845.N,D,20091204,215.34,215.34,215.34,215.34,0,0
2845.N,D,20091207,215.46,215.46,215.46,215.46,0,0
2845.N,D,20091208,215.46,215.46,215.46,215.46,0,0
2845.N,D,20091209,215.48,215.48,215.48,215.48,0,0
2845.N,D,20091210,215.54,215.54,215.54,215.54,0,0
2845.N,D,20091211,215.58,215.58,215.58,215.58,0,0
2845.N,D,20091214,215.59,215.59,215.59,215.59,0,0
2845.N,D,20091215,215.64,215.64,215.64,215.64,0,0
2845.N,D,20091216,215.64,215.64,215.64,215.64,0,0
2845.N,D,20091217,215.64,215.64,215.64,215.64,0,0
2845.N,D,20091218,215.7,215.7,215.7,215.7,0,0
2845.N,D,20091221,215.68,215.68,215.68,215.68,0,0
2845.N,D,20091222,215.75,215.75,215.75,215.75,0,0
2845.N,D,20091223,215.74,215.74,215.74,215.74,0,0
2845.N,D,20091228,215.86,215.86,215.86,215.86,0,0
2845.N,D,20091229,215.87,215.87,215.87,215.87,0,0
2845.N,D,20091230,215.93,215.93,215.93,215.93,0,0
2845.N,D,20091231,215.96,215.96,215.96,215.96,0,0
2845.N,D,20100104,216.04,216.04,216.04,216.04,0,0
2845.N,D,20100105,216.03,216.03,216.03,216.03,0,0
2845.N,D,20100106,216.08,216.08,216.08,216.08,0,0
2845.N,D,20100107,216.1,216.1,216.1,216.1,0,0
2845.N,D,20100108,216.17,216.17,216.17,216.17,0,0
2845.N,D,20100111,216.27,216.27,216.27,216.27,0,0
2845.N,D,20100112,216.36,216.36,216.36,216.36,0,0
2845.N,D,20100113,216.43,216.43,216.43,216.43,0,0
2845.N,D,20100114,216.45,216.45,216.45,216.45,0,0
2845.N,D,20100115,216.44,216.44,216.44,216.44,0,0
2845.N,D,20100118,216.63,216.63,216.63,216.63,0,0
2845.N,D,20100119,216.62,216.62,216.62,216.62,0,0
2845.N,D,20100120,216.63,216.63,216.63,216.63,0,0
2845.N,D,20100121,216.68,216.68,216.68,216.68,0,0
2845.N,D,20100122,216.67,216.67,216.67,216.67,0,0
2845.N,D,20100125,216.74,216.74,216.74,216.74,0,0
2845.N,D,20100126,216.75,216.75,216.75,216.75,0,0
2845.N,D,20100127,216.81,216.81,216.81,216.81,0,0
2845.N,D,20100128,216.93,216.93,216.93,216.93,0,0
2845.N,D,20100129,216.95,216.95,216.95,216.95,0,0
2845.N,D,20100201,217.07,217.07,217.07,217.07,0,0
2845.N,D,20100202,217.11,217.11,217.11,217.11,0,0
2845.N,D,20100203,217.13,217.13,217.13,217.13,0,0
2845.N,D,20100204,217.07,217.07,217.07,217.07,0,0
2845.N,D,20100205,217.15,217.15,217.15,217.15,0,0
2845.N,D,20100208,217.22,217.22,217.22,217.22,0,0
2845.N,D,20100209,217.29,217.29,217.29,217.29,0,0
2845.N,D,20100210,217.27,217.27,217.27,217.27,0,0
2845.N,D,20100211,217.32,217.32,217.32,217.32,0,0
2845.N,D,20100212,217.44,217.44,217.44,217.44,0,0
2845.N,D,20100215,217.45,217.45,217.45,217.45,0,0
2845.N,D,20100216,217.46,217.46,217.46,217.46,0,0
2845.N,D,20100217,217.44,217.44,217.44,217.44,0,0
2845.N,D,20100218,217.62,217.62,217.62,217.62,0,0
2845.N,D,20100219,217.55,217.55,217.55,217.55,0,0
2845.N,D,20100222,217.73,217.73,217.73,217.73,0,0
2845.N,D,20100223,217.74,217.74,217.74,217.74,0,0
2845.N,D,20100224,217.63,217.63,217.63,217.63,0,0
2845.N,D,20100225,217.73,217.73,217.73,217.73,0,0
2845.N,D,20100226,217.8,217.8,217.8,217.8,0,0
2845.N,D,20100301,217.8,217.8,217.8,217.8,0,0
2845.N,D,20100302,217.84,217.84,217.84,217.84,0,0
2845.N,D,20100303,217.83,217.83,217.83,217.83,0,0
2845.N,D,20100304,217.8,217.8,217.8,217.8,0,0
2845.N,D,20100305,217.74,217.74,217.74,217.74,0,0
2845.N,D,20100308,217.78,217.78,217.78,217.78,0,0
2845.N,D,20100309,217.79,217.79,217.79,217.79,0,0
2845.N,D,20100310,217.88,217.88,217.88,217.88,0,0
2845.N,D,20100311,217.99,217.99,217.99,217.99,0,0
2845.N,D,20100312,218.12,218.12,218.12,218.12,0,0
2845.N,D,20100315,218.26,218.26,218.26,218.26,0,0
2845.N,D,20100316,218.41,218.41,218.41,218.41,0,0
2845.N,D,20100317,218.53,218.53,218.53,218.53,0,0
2845.N,D,20100318,218.6,218.6,218.6,218.6,0,0
2845.N,D,20100319,218.57,218.57,218.57,218.57,0,0
2845.N,D,20100322,218.67,218.67,218.67,218.67,0,0
2845.N,D,20100323,218.72,218.72,218.72,218.72,0,0
2845.N,D,20100324,218.8,218.8,218.8,218.8,0,0
2845.N,D,20100325,218.77,218.77,218.77,218.77,0,0
2845.N,D,20100326,218.85,218.85,218.85,218.85,0,0
2845.N,D,20100329,218.9,218.9,218.9,218.9,0,0
2845.N,D,20100330,218.98,218.98,218.98,218.98,0,0
2845.N,D,20100331,219.01,219.01,219.01,219.01,0,0
2845.N,D,20100401,219.24,219.24,219.24,219.24,0,0
2845.N,D,20100406,219.36,219.36,219.36,219.36,0,0
2845.N,D,20100407,219.43,219.43,219.43,219.43,0,0
2845.N,D,20100408,219.34,219.34,219.34,219.34,0,0
2845.N,D,20100409,219.44,219.44,219.44,219.44,0,0
2845.N,D,20100412,219.61,219.61,219.61,219.61,0,0
2845.N,D,20100413,219.69,219.69,219.69,219.69,0,0
2845.N,D,20100414,219.66,219.66,219.66,219.66,0,0
2845.N,D,20100415,219.75,219.75,219.75,219.75,0,0
2845.N,D,20100416,219.78,219.78,219.78,219.78,0,0
2845.N,D,20100419,219.87,219.87,219.87,219.87,0,0
2845.N,D,20100420,219.75,219.75,219.75,219.75,0,0
2845.N,D,20100421,219.85,219.85,219.85,219.85,0,0
2845.N,D,20100422,219.85,219.85,219.85,219.85,0,0
2845.N,D,20100423,219.88,219.88,219.88,219.88,0,0
2845.N,D,20100426,219.98,219.98,219.98,219.98,0,0
2845.N,D,20100427,219.87,219.87,219.87,219.87,0,0
2845.N,D,20100428,219.83,219.83,219.83,219.83,0,0
2845.N,D,20100429,219.94,219.94,219.94,219.94,0,0
2845.N,D,20100430,219.89,219.89,219.89,219.89,0,0
2845.N,D,20100504,219.76,219.76,219.76,219.76,0,0
2845.N,D,20100505,219.81,219.81,219.81,219.81,0,0
2845.N,D,20100506,219.69,219.69,219.69,219.69,0,0
2845.N,D,20100507,219.74,219.74,219.74,219.74,0,0
2845.N,D,20100510,219.95,219.95,219.95,219.95,0,0
2845.N,D,20100511,220.08,220.08,220.08,220.08,0,0
2845.N,D,20100512,220.19,220.19,220.19,220.19,0,0
2845.N,D,20100513,220.16,220.16,220.16,220.16,0,0
2845.N,D,20100514,220.2,220.2,220.2,220.2,0,0
2845.N,D,20100517,220.25,220.25,220.25,220.25,0,0
2845.N,D,20100518,220.26,220.26,220.26,220.26,0,0
2845.N,D,20100519,220.31,220.31,220.31,220.31,0,0
2845.N,D,20100520,220.11,220.11,220.11,220.11,0,0
2845.N,D,20100521,220.46,220.46,220.46,220.46,0,0
2845.N,D,20100524,220.29,220.29,220.29,220.29,0,0
2845.N,D,20100525,220.13,220.13,220.13,220.13,0,0
2845.N,D,20100526,220.12,220.12,220.12,220.12,0,0
2845.N,D,20100527,220.18,220.18,220.18,220.18,0,0
2845.N,D,20100528,220.15,220.15,220.15,220.15,0,0
2845.N,D,20100531,220.11,220.11,220.11,220.11,0,0
2845.N,D,20100601,220.22,220.22,220.22,220.22,0,0
2845.N,D,20100602,220.23,220.23,220.23,220.23,0,0
2845.N,D,20100604,220.28,220.28,220.28,220.28,0,0
2845.N,D,20100607,220.26,220.26,220.26,220.26,0,0
2845.N,D,20100608,220.24,220.24,220.24,220.24,0,0
2845.N,D,20100609,220.34,220.34,220.34,220.34,0,0
2845.N,D,20100610,220.46,220.46,220.46,220.46,0,0
2845.N,D,20100611,220.51,220.51,220.51,220.51,0,0
2845.N,D,20100614,220.41,220.41,220.41,220.41,0,0
2845.N,D,20100615,220.58,220.58,220.58,220.58,0,0
2845.N,D,20100616,220.45,220.45,220.45,220.45,0,0
2845.N,D,20100617,220.59,220.59,220.59,220.59,0,0
2845.N,D,20100618,220.44,220.44,220.44,220.44,0,0
2845.N,D,20100621,220.48,220.48,220.48,220.48,0,0
2845.N,D,20100622,220.4,220.4,220.4,220.4,0,0
2845.N,D,20100623,220.53,220.53,220.53,220.53,0,0
2845.N,D,20100624,220.52,220.52,220.52,220.52,0,0
2845.N,D,20100625,220.58,220.58,220.58,220.58,0,0
2845.N,D,20100628,220.49,220.49,220.49,220.49,0,0
2845.N,D,20100629,220.43,220.43,220.43,220.43,0,0
2845.N,D,20100630,220.64,220.64,220.64,220.64,0,0
2845.N,D,20100701,220.75,220.75,220.75,220.75,0,0
2845.N,D,20100702,220.74,220.74,220.74,220.74,0,0
2845.N,D,20100705,220.85,220.85,220.85,220.85,0,0
2845.N,D,20100706,220.77,220.77,220.77,220.77,0,0
2845.N,D,20100707,220.95,220.95,220.95,220.95,0,0
2845.N,D,20100708,221.1,221.1,221.1,221.1,0,0
2845.N,D,20100709,220.98,220.98,220.98,220.98,0,0
2845.N,D,20100712,221.03,221.03,221.03,221.03,0,0
2845.N,D,20100713,220.99,220.99,220.99,220.99,0,0
2845.N,D,20100714,220.98,220.98,220.98,220.98,0,0
2845.N,D,20100715,220.98,220.98,220.98,220.98,0,0
2845.N,D,20100716,221.1,221.1,221.1,221.1,0,0
2845.N,D,20100719,221.1,221.1,221.1,221.1,0,0
2845.N,D,20100720,221.1,221.1,221.1,221.1,0,0
2845.N,D,20100721,221.1,221.1,221.1,221.1,0,0
2845.N,D,20100722,221.18,221.18,221.18,221.18,0,0
2845.N,D,20100723,221.15,221.15,221.15,221.15,0,0
2845.N,D,20100726,221.22,221.22,221.22,221.22,0,0
2845.N,D,20100727,221.33,221.33,221.33,221.33,0,0
2845.N,D,20100728,221.32,221.32,221.32,221.32,0,0
2845.N,D,20100729,221.32,221.32,221.32,221.32,0,0
2845.N,D,20100730,221.28,221.28,221.28,221.28,0,0
2845.N,D,20100802,221.53,221.53,221.53,221.53,0,0
2845.N,D,20100803,221.43,221.43,221.43,221.43,0,0
2845.N,D,20100804,221.49,221.49,221.49,221.49,0,0
2845.N,D,20100805,221.57,221.57,221.57,221.57,0,0
2845.N,D,20100806,221.36,221.36,221.36,221.36,0,0
2845.N,D,20100809,221.61,221.61,221.61,221.61,0,0
2845.N,D,20100810,221.52,221.52,221.52,221.52,0,0
2845.N,D,20100811,221.54,221.54,221.54,221.54,0,0
2845.N,D,20100812,221.41,221.41,221.41,221.41,0,0
2845.N,D,20100813,221.6,221.6,221.6,221.6,0,0
2845.N,D,20100816,221.76,221.76,221.76,221.76,0,0
2845.N,D,20100817,221.61,221.61,221.61,221.61,0,0
2845.N,D,20100818,221.62,221.62,221.62,221.62,0,0
2845.N,D,20100819,221.63,221.63,221.63,221.63,0,0
2845.N,D,20100820,221.79,221.79,221.79,221.79,0,0
2845.N,D,20100823,221.8,221.8,221.8,221.8,0,0
2845.N,D,20100824,221.8,221.8,221.8,221.8,0,0
2845.N,D,20100825,221.93,221.93,221.93,221.93,0,0
2845.N,D,20100826,221.97,221.97,221.97,221.97,0,0
2845.N,D,20100827,221.93,221.93,221.93,221.93,0,0
2845.N,D,20100830,221.97,221.97,221.97,221.97,0,0
2845.N,D,20100831,221.95,221.95,221.95,221.95,0,0
2845.N,D,20100901,222.01,222.01,222.01,222.01,0,0
2845.N,D,20100902,222.07,222.07,222.07,222.07,0,0
2845.N,D,20100903,222.04,222.04,222.04,222.04,0,0
2845.N,D,20100906,222.13,222.13,222.13,222.13,0,0
2845.N,D,20100907,222.25,222.25,222.25,222.25,0,0
2845.N,D,20100908,222.23,222.23,222.23,222.23,0,0
2845.N,D,20100910,222.19,222.19,222.19,222.19,0,0
2845.N,D,20100913,222.24,222.24,222.24,222.24,0,0
2845.N,D,20100914,222.24,222.24,222.24,222.24,0,0
2845.N,D,20100915,222.34,222.34,222.34,222.34,0,0
2845.N,D,20100916,222.33,222.33,222.33,222.33,0,0
2845.N,D,20100917,222.39,222.39,222.39,222.39,0,0
2845.N,D,20100920,222.42,222.42,222.42,222.42,0,0
2845.N,D,20100921,222.31,222.31,222.31,222.31,0,0
2845.N,D,20100922,222.58,222.58,222.58,222.58,0,0
2845.N,D,20100923,222.59,222.59,222.59,222.59,0,0
2845.N,D,20100924,222.49,222.49,222.49,222.49,0,0
2845.N,D,20100927,222.51,222.51,222.51,222.51,0,0
2845.N,D,20100928,222.53,222.53,222.53,222.53,0,0
2845.N,D,20100929,222.63,222.63,222.63,222.63,0,0
2845.N,D,20100930,222.64,222.64,222.64,222.64,0,0
2845.N,D,20101001,222.57,222.57,222.57,222.57,0,0
2845.N,D,20101004,222.63,222.63,222.63,222.63,0,0
2845.N,D,20101005,222.67,222.67,222.67,222.67,0,0
2845.N,D,20101006,222.61,222.61,222.61,222.61,0,0
2845.N,D,20101007,222.79,222.79,222.79,222.79,0,0
2845.N,D,20101008,222.72,222.72,222.72,222.72,0,0
2845.N,D,20101011,222.84,222.84,222.84,222.84,0,0
2845.N,D,20101012,222.86,222.86,222.86,222.86,0,0
2845.N,D,20101013,222.79,222.79,222.79,222.79,0,0
2845.N,D,20101014,222.76,222.76,222.76,222.76,0,0
2845.N,D,20101015,222.8,222.8,222.8,222.8,0,0
2845.N,D,20101018,222.77,222.77,222.77,222.77,0,0
2845.N,D,20101019,222.81,222.81,222.81,222.81,0,0
2845.N,D,20101020,222.83,222.83,222.83,222.83,0,0
2845.N,D,20101021,222.83,222.83,222.83,222.83,0,0
2845.N,D,20101022,222.88,222.88,222.88,222.88,0,0
2845.N,D,20101025,222.93,222.93,222.93,222.93,0,0
2845.N,D,20101026,222.9,222.9,222.9,222.9,0,0
2845.N,D,20101027,222.95,222.95,222.95,222.95,0,0
2845.N,D,20101028,223,223,223,223,0,0
2845.N,D,20101029,222.96,222.96,222.96,222.96,0,0
2845.N,D,20101102,223.08,223.08,223.08,223.08,0,0
2845.N,D,20101103,223.09,223.09,223.09,223.09,0,0
2845.N,D,20101104,223.09,223.09,223.09,223.09,0,0
2845.N,D,20101105,223.03,223.03,223.03,223.03,0,0
2845.N,D,20101108,223.17,223.17,223.17,223.17,0,0
2845.N,D,20101109,223.23,223.23,223.23,223.23,0,0
2845.N,D,20101110,223.24,223.24,223.24,223.24,0,0
2845.N,D,20101112,223.18,223.18,223.18,223.18,0,0
2845.N,D,20101115,223.19,223.19,223.19,223.19,0,0
2845.N,D,20101116,223.39,223.39,223.39,223.39,0,0
2845.N,D,20101117,223.41,223.41,223.41,223.41,0,0
2845.N,D,20101118,223.42,223.42,223.42,223.42,0,0
2845.N,D,20101119,223.49,223.49,223.49,223.49,0,0
2845.N,D,20101122,223.24,223.24,223.24,223.24,0,0
2845.N,D,20101123,223.47,223.47,223.47,223.47,0,0
2845.N,D,20101124,223.5,223.5,223.5,223.5,0,0
2845.N,D,20101125,223.51,223.51,223.51,223.51,0,0
2845.N,D,20101126,223.59,223.59,223.59,223.59,0,0
2845.N,D,20101129,223.52,223.52,223.52,223.52,0,0
2845.N,D,20101130,223.57,223.57,223.57,223.57,0,0
2845.N,D,20101201,223.67,223.67,223.67,223.67,0,0
2845.N,D,20101202,223.6,223.6,223.6,223.6,0,0
2845.N,D,20101203,223.79,223.79,223.79,223.79,0,0
2845.N,D,20101206,223.84,223.84,223.84,223.84,0,0
2845.N,D,20101207,223.9,223.9,223.9,223.9,0,0
2845.N,D,20101208,223.94,223.94,223.94,223.94,0,0
2845.N,D,20101209,223.96,223.96,223.96,223.96,0,0
2845.N,D,20101210,223.89,223.89,223.89,223.89,0,0
2845.N,D,20101213,223.94,223.94,223.94,223.94,0,0
2845.N,D,20101214,224.02,224.02,224.02,224.02,0,0
2845.N,D,20101215,224.1,224.1,224.1,224.1,0,0
2845.N,D,20101216,224.07,224.07,224.07,224.07,0,0
2845.N,D,20101217,224.12,224.12,224.12,224.12,0,0
2845.N,D,20101220,224.22,224.22,224.22,224.22,0,0
2845.N,D,20101221,224.19,224.19,224.19,224.19,0,0
2845.N,D,20101222,224.16,224.16,224.16,224.16,0,0
2845.N,D,20101223,224.16,224.16,224.16,224.16,0,0
2845.N,D,20101227,224.24,224.24,224.24,224.24,0,0
2845.N,D,20101228,224.24,224.24,224.24,224.24,0,0
2845.N,D,20101229,224.24,224.24,224.24,224.24,0,0
2845.N,D,20101230,224.25,224.25,224.25,224.25,0,0
2845.N,D,20101231,223.49,223.49,223.49,223.49,0,0
2845.N,D,20110103,223.3,223.3,223.3,223.3,0,0
2845.N,D,20110104,223.33,223.33,223.33,223.33,0,0
2845.N,D,20110105,223.32,223.32,223.32,223.32,0,0
2845.N,D,20110107,223.38,223.38,223.38,223.38,0,0
2845.N,D,20110110,223.39,223.39,223.39,223.39,0,0
2845.N,D,20110111,223.42,223.42,223.42,223.42,0,0
2845.N,D,20110112,223.23,223.23,223.23,223.23,0,0
2845.N,D,20110113,223.17,223.17,223.17,223.17,0,0
2845.N,D,20110114,223.13,223.13,223.13,223.13,0,0
2845.N,D,20110117,223.34,223.34,223.34,223.34,0,0
2845.N,D,20110118,223.34,223.34,223.34,223.34,0,0
2845.N,D,20110119,223.35,223.35,223.35,223.35,0,0
2845.N,D,20110120,223.41,223.41,223.41,223.41,0,0
2845.N,D,20110121,223.36,223.36,223.36,223.36,0,0
2845.N,D,20110124,223.56,223.56,223.56,223.56,0,0
2845.N,D,20110125,223.67,223.67,223.67,223.67,0,0
2845.N,D,20110126,223.66,223.66,223.66,223.66,0,0
2845.N,D,20110127,223.68,223.68,223.68,223.68,0,0
2845.N,D,20110128,223.58,223.58,223.58,223.58,0,0
2845.N,D,20110131,223.66,223.66,223.66,223.66,0,0
2845.N,D,20110201,223.71,223.71,223.71,223.71,0,0
2845.N,D,20110202,223.67,223.67,223.67,223.67,0,0
2845.N,D,20110203,223.66,223.66,223.66,223.66,0,0
2845.N,D,20110204,223.79,223.79,223.79,223.79,0,0
2845.N,D,20110207,223.84,223.84,223.84,223.84,0,0
2845.N,D,20110208,223.83,223.83,223.83,223.83,0,0
2845.N,D,20110209,223.88,223.88,223.88,223.88,0,0
2845.N,D,20110210,223.9,223.9,223.9,223.9,0,0
2845.N,D,20110211,223.91,223.91,223.91,223.91,0,0
2845.N,D,20110214,224.03,224.03,224.03,224.03,0,0
2845.N,D,20110215,223.61,223.61,223.61,223.61,0,0
2845.N,D,20110216,223.96,223.96,223.96,223.96,0,0
2845.N,D,20110217,223.85,223.85,223.85,223.85,0,0
2845.N,D,20110218,223.83,223.83,223.83,223.83,0,0
2845.N,D,20110221,224.03,224.03,224.03,224.03,0,0
2845.N,D,20110222,223.91,223.91,223.91,223.91,0,0
2845.N,D,20110223,223.99,223.99,223.99,223.99,0,0
2845.N,D,20110225,224.01,224.01,224.01,224.01,0,0
2845.N,D,20110228,224.1,224.1,224.1,224.1,0,0
2845.N,D,20110301,224.07,224.07,224.07,224.07,0,0
2845.N,D,20110302,224.13,224.13,224.13,224.13,0,0
2845.N,D,20110303,224.06,224.06,224.06,224.06,0,0
2845.N,D,20110304,224.15,224.15,224.15,224.15,0,0
2845.N,D,20110307,224.14,224.14,224.14,224.14,0,0
2845.N,D,20110308,224.21,224.21,224.21,224.21,0,0
2845.N,D,20110309,224.22,224.22,224.22,224.22,0,0
2845.N,D,20110310,224.29,224.29,224.29,224.29,0,0
2845.N,D,20110311,224.27,224.27,224.27,224.27,0,0
2845.N,D,20110314,224.31,224.31,224.31,224.31,0,0
2845.N,D,20110315,224.32,224.32,224.32,224.32,0,0
2845.N,D,20110316,224.29,224.29,224.29,224.29,0,0
2845.N,D,20110317,224.3,224.3,224.3,224.3,0,0
2845.N,D,20110318,224.33,224.33,224.33,224.33,0,0
2845.N,D,20110321,224.4,224.4,224.4,224.4,0,0
2845.N,D,20110322,224.37,224.37,224.37,224.37,0,0
2845.N,D,20110323,224.43,224.43,224.43,224.43,0,0
2845.N,D,20110324,224.4,224.4,224.4,224.4,0,0
2845.N,D,20110325,224.52,224.52,224.52,224.52,0,0
2845.N,D,20110328,224.47,224.47,224.47,224.47,0,0
2845.N,D,20110329,224.6,224.6,224.6,224.6,0,0
2845.N,D,20110330,224.58,224.58,224.58,224.58,0,0
2845.N,D,20110331,224.65,224.65,224.65,224.65,0,0
2845.N,D,20110401,224.64,224.64,224.64,224.64,0,0
2845.N,D,20110404,224.68,224.68,224.68,224.68,0,0
2845.N,D,20110405,224.72,224.72,224.72,224.72,0,0
2845.N,D,20110406,224.72,224.72,224.72,224.72,0,0
2845.N,D,20110407,224.77,224.77,224.77,224.77,0,0
2845.N,D,20110408,224.77,224.77,224.77,224.77,0,0
2845.N,D,20110411,224.84,224.84,224.84,224.84,0,0
2845.N,D,20110412,224.86,224.86,224.86,224.86,0,0
2845.N,D,20110413,224.99,224.99,224.99,224.99,0,0
2845.N,D,20110414,225.11,225.11,225.11,225.11,0,0
2845.N,D,20110415,224.86,224.86,224.86,224.86,0,0
2845.N,D,20110418,224.95,224.95,224.95,224.95,0,0
2845.N,D,20110419,225.09,225.09,225.09,225.09,0,0
2845.N,D,20110420,225.09,225.09,225.09,225.09,0,0
2845.N,D,20110421,225.15,225.15,225.15,225.15,0,0
2845.N,D,20110426,225.22,225.22,225.22,225.22,0,0
2845.N,D,20110427,225.31,225.31,225.31,225.31,0,0
2845.N,D,20110428,225.27,225.27,225.27,225.27,0,0
2845.N,D,20110429,225.32,225.32,225.32,225.32,0,0
2845.N,D,20110502,225.43,225.43,225.43,225.43,0,0
2845.N,D,20110504,225.43,225.43,225.43,225.43,0,0
2845.N,D,20110505,225.44,225.44,225.44,225.44,0,0
2845.N,D,20110506,225.48,225.48,225.48,225.48,0,0
2845.N,D,20110509,225.63,225.63,225.63,225.63,0,0
2845.N,D,20110510,225.69,225.69,225.69,225.69,0,0
2845.N,D,20110511,225.59,225.59,225.59,225.59,0,0
2845.N,D,20110512,225.68,225.68,225.68,225.68,0,0
2845.N,D,20110513,225.76,225.76,225.76,225.76,0,0
2845.N,D,20110516,225.85,225.85,225.85,225.85,0,0
2845.N,D,20110517,225.81,225.81,225.81,225.81,0,0
2845.N,D,20110518,225.78,225.78,225.78,225.78,0,0
2845.N,D,20110519,225.81,225.81,225.81,225.81,0,0
2845.N,D,20110520,225.83,225.83,225.83,225.83,0,0
2845.N,D,20110523,225.89,225.89,225.89,225.89,0,0
2845.N,D,20110524,225.89,225.89,225.89,225.89,0,0
2845.N,D,20110525,225.96,225.96,225.96,225.96,0,0
2845.N,D,20110526,225.95,225.95,225.95,225.95,0,0
2845.N,D,20110527,225.97,225.97,225.97,225.97,0,0
2845.N,D,20110530,226.03,226.03,226.03,226.03,0,0
2845.N,D,20110531,226.07,226.07,226.07,226.07,0,0
2845.N,D,20110601,226.24,226.24,226.24,226.24,0,0
2845.N,D,20110602,226.17,226.17,226.17,226.17,0,0
2845.N,D,20110603,226.2,226.2,226.2,226.2,0,0
2845.N,D,20110606,226.34,226.34,226.34,226.34,0,0
2845.N,D,20110607,226.38,226.38,226.38,226.38,0,0
2845.N,D,20110608,226.41,226.41,226.41,226.41,0,0
2845.N,D,20110609,226.47,226.47,226.47,226.47,0,0
2845.N,D,20110610,226.49,226.49,226.49,226.49,0,0
2845.N,D,20110613,226.54,226.54,226.54,226.54,0,0
2845.N,D,20110614,226.63,226.63,226.63,226.63,0,0
2845.N,D,20110615,226.63,226.63,226.63,226.63,0,0
2845.N,D,20110616,226.64,226.64,226.64,226.64,0,0
2845.N,D,20110617,226.63,226.63,226.63,226.63,0,0
2845.N,D,20110620,226.71,226.71,226.71,226.71,0,0
2845.N,D,20110621,226.83,226.83,226.83,226.83,0,0
2845.N,D,20110622,226.85,226.85,226.85,226.85,0,0
2845.N,D,20110624,226.92,226.92,226.92,226.92,0,0
2845.N,D,20110627,227.02,227.02,227.02,227.02,0,0
2845.N,D,20110628,226.99,226.99,226.99,226.99,0,0
2845.N,D,20110629,227.07,227.07,227.07,227.07,0,0
2845.N,D,20110630,227.06,227.06,227.06,227.06,0,0
2845.N,D,20110701,227.14,227.14,227.14,227.14,0,0
2845.N,D,20110704,227.19,227.19,227.19,227.19,0,0
2845.N,D,20110705,227.25,227.25,227.25,227.25,0,0
2845.N,D,20110706,227.25,227.25,227.25,227.25,0,0
2845.N,D,20110707,227.28,227.28,227.28,227.28,0,0
2845.N,D,20110708,227.29,227.29,227.29,227.29,0,0
2845.N,D,20110711,227.34,227.34,227.34,227.34,0,0
2845.N,D,20110712,227.3,227.3,227.3,227.3,0,0
2845.N,D,20110713,227.42,227.42,227.42,227.42,0,0
2845.N,D,20110714,227.49,227.49,227.49,227.49,0,0
2845.N,D,20110715,227.51,227.51,227.51,227.51,0,0
2845.N,D,20110718,227.55,227.55,227.55,227.55,0,0
2845.N,D,20110719,227.61,227.61,227.61,227.61,0,0
2845.N,D,20110720,227.68,227.68,227.68,227.68,0,0
2845.N,D,20110721,227.7,227.7,227.7,227.7,0,0
2845.N,D,20110722,227.73,227.73,227.73,227.73,0,0
2845.N,D,20110725,227.82,227.82,227.82,227.82,0,0
2845.N,D,20110726,227.87,227.87,227.87,227.87,0,0
2845.N,D,20110727,227.89,227.89,227.89,227.89,0,0
2845.N,D,20110728,227.94,227.94,227.94,227.94,0,0
2845.N,D,20110729,227.96,227.96,227.96,227.96,0,0
2845.N,D,20110801,228.04,228.04,228.04,228.04,0,0
2845.N,D,20110802,228.16,228.16,228.16,228.16,0,0
2845.N,D,20110803,228.21,228.21,228.21,228.21,0,0
2845.N,D,20110804,228.26,228.26,228.26,228.26,0,0
2845.N,D,20110805,228.24,228.24,228.24,228.24,0,0
2845.N,D,20110808,228.3,228.3,228.3,228.3,0,0
2845.N,D,20110809,228.28,228.28,228.28,228.28,0,0
2845.N,D,20110810,228.35,228.35,228.35,228.35,0,0
2845.N,D,20110811,228.2,228.2,228.2,228.2,0,0
2845.N,D,20110812,228.17,228.17,228.17,228.17,0,0
