Symbol,Dzieñ,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2644.N,D,20090903,226.15,226.15,226.15,226.15,0,0
2644.N,D,20090904,227.44,227.44,227.44,227.44,0,0
2644.N,D,20090907,233.93,233.93,233.93,233.93,0,0
2644.N,D,20090908,232.74,232.74,232.74,232.74,0,0
2644.N,D,20090909,234,234,234,234,0,0
2644.N,D,20090910,231.26,231.26,231.26,231.26,0,0
2644.N,D,20090911,228.83,228.83,228.83,228.83,0,0
2644.N,D,20090914,224.6,224.6,224.6,224.6,0,0
2644.N,D,20090915,224.74,224.74,224.74,224.74,0,0
2644.N,D,20090916,228.96,228.96,228.96,228.96,0,0
2644.N,D,20090917,230.48,230.48,230.48,230.48,0,0
2644.N,D,20090918,229.5,229.5,229.5,229.5,0,0
2644.N,D,20090921,228.34,228.34,228.34,228.34,0,0
2644.N,D,20090922,236.56,236.56,236.56,236.56,0,0
2644.N,D,20090923,237.86,237.86,237.86,237.86,0,0
2644.N,D,20090924,237.39,237.39,237.39,237.39,0,0
2644.N,D,20090925,236.4,236.4,236.4,236.4,0,0
2644.N,D,20090928,237.26,237.26,237.26,237.26,0,0
2644.N,D,20090929,233.47,233.47,233.47,233.47,0,0
2644.N,D,20090930,232.94,232.94,232.94,232.94,0,0
2644.N,D,20091001,236.64,236.64,236.64,236.64,0,0
2644.N,D,20091002,230.56,230.56,230.56,230.56,0,0
2644.N,D,20091005,230.74,230.74,230.74,230.74,0,0
2644.N,D,20091006,235.3,235.3,235.3,235.3,0,0
2644.N,D,20091007,232.48,232.48,232.48,232.48,0,0
2644.N,D,20091008,234.15,234.15,234.15,234.15,0,0
2644.N,D,20091009,234.92,234.92,234.92,234.92,0,0
2644.N,D,20091012,236.76,236.76,236.76,236.76,0,0
2644.N,D,20091013,235.24,235.24,235.24,235.24,0,0
2644.N,D,20091014,240.23,240.23,240.23,240.23,0,0
2644.N,D,20091015,237.95,237.95,237.95,237.95,0,0
2644.N,D,20091016,236.92,236.92,236.92,236.92,0,0
2644.N,D,20091019,240.08,240.08,240.08,240.08,0,0
2644.N,D,20091020,242.14,242.14,242.14,242.14,0,0
2644.N,D,20091021,243.31,243.31,243.31,243.31,0,0
2644.N,D,20091022,243.36,243.36,243.36,243.36,0,0
2644.N,D,20091023,245.96,245.96,245.96,245.96,0,0
2644.N,D,20091026,243.42,243.42,243.42,243.42,0,0
2644.N,D,20091027,239.53,239.53,239.53,239.53,0,0
2644.N,D,20091028,235.13,235.13,235.13,235.13,0,0
2644.N,D,20091029,237.5,237.5,237.5,237.5,0,0
2644.N,D,20091030,235.08,235.08,235.08,235.08,0,0
2644.N,D,20091102,234.28,234.28,234.28,234.28,0,0
2644.N,D,20091103,229.54,229.54,229.54,229.54,0,0
2644.N,D,20091104,233.76,233.76,233.76,233.76,0,0
2644.N,D,20091105,237.1,237.1,237.1,237.1,0,0
2644.N,D,20091106,235.55,235.55,235.55,235.55,0,0
2644.N,D,20091109,241.48,241.48,241.48,241.48,0,0
2644.N,D,20091110,242.28,242.28,242.28,242.28,0,0
2644.N,D,20091112,243.42,243.42,243.42,243.42,0,0
2644.N,D,20091113,241.11,241.11,241.11,241.11,0,0
2644.N,D,20091116,246.54,246.54,246.54,246.54,0,0
2644.N,D,20091117,245.43,245.43,245.43,245.43,0,0
2644.N,D,20091118,241.34,241.34,241.34,241.34,0,0
2644.N,D,20091119,237.56,237.56,237.56,237.56,0,0
2644.N,D,20091120,239.23,239.23,239.23,239.23,0,0
2644.N,D,20091123,243.4,243.4,243.4,243.4,0,0
2644.N,D,20091124,240.26,240.26,240.26,240.26,0,0
2644.N,D,20091125,239.6,239.6,239.6,239.6,0,0
2644.N,D,20091126,236.16,236.16,236.16,236.16,0,0
2644.N,D,20091127,235.27,235.27,235.27,235.27,0,0
2644.N,D,20091130,238.3,238.3,238.3,238.3,0,0
2644.N,D,20091201,240.35,240.35,240.35,240.35,0,0
2644.N,D,20091202,241.26,241.26,241.26,241.26,0,0
2644.N,D,20091203,241.82,241.82,241.82,241.82,0,0
2644.N,D,20091204,245.21,245.21,245.21,245.21,0,0
2644.N,D,20091207,243.75,243.75,243.75,243.75,0,0
2644.N,D,20091208,239.48,239.48,239.48,239.48,0,0
2644.N,D,20091209,235.73,235.73,235.73,235.73,0,0
2644.N,D,20091210,235.97,235.97,235.97,235.97,0,0
2644.N,D,20091211,236.79,236.79,236.79,236.79,0,0
2644.N,D,20091214,238.85,238.85,238.85,238.85,0,0
2644.N,D,20091215,238.67,238.67,238.67,238.67,0,0
2644.N,D,20091216,240.68,240.68,240.68,240.68,0,0
2644.N,D,20091217,238.26,238.26,238.26,238.26,0,0
2644.N,D,20091218,236.68,236.68,236.68,236.68,0,0
2644.N,D,20091221,237.49,237.49,237.49,237.49,0,0
2644.N,D,20091222,239.5,239.5,239.5,239.5,0,0
2644.N,D,20091223,239.54,239.54,239.54,239.54,0,0
2644.N,D,20091228,241.45,241.45,241.45,241.45,0,0
2644.N,D,20091229,242.95,242.95,242.95,242.95,0,0
2644.N,D,20091230,240.98,240.98,240.98,240.98,0,0
2644.N,D,20091231,240.78,240.78,240.78,240.78,0,0
2644.N,D,20100104,244.82,244.82,244.82,244.82,0,0
2644.N,D,20100105,247.57,247.57,247.57,247.57,0,0
2644.N,D,20100106,248.46,248.46,248.46,248.46,0,0
2644.N,D,20100107,246.85,246.85,246.85,246.85,0,0
2644.N,D,20100108,247.46,247.46,247.46,247.46,0,0
2644.N,D,20100111,249.63,249.63,249.63,249.63,0,0
2644.N,D,20100112,246.69,246.69,246.69,246.69,0,0
2644.N,D,20100113,246.99,246.99,246.99,246.99,0,0
2644.N,D,20100114,246.74,246.74,246.74,246.74,0,0
2644.N,D,20100115,245.52,245.52,245.52,245.52,0,0
2644.N,D,20100118,247.37,247.37,247.37,247.37,0,0
2644.N,D,20100119,249.13,249.13,249.13,249.13,0,0
2644.N,D,20100120,249.35,249.35,249.35,249.35,0,0
2644.N,D,20100121,247.69,247.69,247.69,247.69,0,0
2644.N,D,20100122,242.8,242.8,242.8,242.8,0,0
2644.N,D,20100125,242.89,242.89,242.89,242.89,0,0
2644.N,D,20100126,239.97,239.97,239.97,239.97,0,0
2644.N,D,20100127,238.65,238.65,238.65,238.65,0,0
2644.N,D,20100128,238.44,238.44,238.44,238.44,0,0
2644.N,D,20100129,240.15,240.15,240.15,240.15,0,0
2644.N,D,20100201,238.33,238.33,238.33,238.33,0,0
2644.N,D,20100202,239.73,239.73,239.73,239.73,0,0
2644.N,D,20100203,240.89,240.89,240.89,240.89,0,0
2644.N,D,20100204,232.43,232.43,232.43,232.43,0,0
2644.N,D,20100205,225.52,225.52,225.52,225.52,0,0
2644.N,D,20100208,223.89,223.89,223.89,223.89,0,0
2644.N,D,20100209,226.46,226.46,226.46,226.46,0,0
2644.N,D,20100210,227.9,227.9,227.9,227.9,0,0
2644.N,D,20100211,224.94,224.94,224.94,224.94,0,0
2644.N,D,20100212,227.27,227.27,227.27,227.27,0,0
2644.N,D,20100215,230.66,230.66,230.66,230.66,0,0
2644.N,D,20100216,229.57,229.57,229.57,229.57,0,0
2644.N,D,20100217,232.6,232.6,232.6,232.6,0,0
2644.N,D,20100218,230.43,230.43,230.43,230.43,0,0
2644.N,D,20100219,231.15,231.15,231.15,231.15,0,0
2644.N,D,20100222,232.57,232.57,232.57,232.57,0,0
2644.N,D,20100223,229.9,229.9,229.9,229.9,0,0
2644.N,D,20100224,229.47,229.47,229.47,229.47,0,0
2644.N,D,20100225,226.41,226.41,226.41,226.41,0,0
2644.N,D,20100226,231.17,231.17,231.17,231.17,0,0
2644.N,D,20100301,232.74,232.74,232.74,232.74,0,0
2644.N,D,20100302,237.49,237.49,237.49,237.49,0,0
2644.N,D,20100303,237.87,237.87,237.87,237.87,0,0
2644.N,D,20100304,238.46,238.46,238.46,238.46,0,0
2644.N,D,20100305,241.6,241.6,241.6,241.6,0,0
2644.N,D,20100308,242.75,242.75,242.75,242.75,0,0
2644.N,D,20100309,242.53,242.53,242.53,242.53,0,0
2644.N,D,20100310,244.83,244.83,244.83,244.83,0,0
2644.N,D,20100311,245.04,245.04,245.04,245.04,0,0
2644.N,D,20100312,246.02,246.02,246.02,246.02,0,0
2644.N,D,20100315,244.85,244.85,244.85,244.85,0,0
2644.N,D,20100316,248.79,248.79,248.79,248.79,0,0
2644.N,D,20100317,250.2,250.2,250.2,250.2,0,0
2644.N,D,20100318,248.89,248.89,248.89,248.89,0,0
2644.N,D,20100319,248.75,248.75,248.75,248.75,0,0
2644.N,D,20100322,248.59,248.59,248.59,248.59,0,0
2644.N,D,20100323,250.6,250.6,250.6,250.6,0,0
2644.N,D,20100324,250.5,250.5,250.5,250.5,0,0
2644.N,D,20100325,255.19,255.19,255.19,255.19,0,0
2644.N,D,20100326,255.7,255.7,255.7,255.7,0,0
2644.N,D,20100329,255.07,255.07,255.07,255.07,0,0
2644.N,D,20100330,256,256,256,256,0,0
2644.N,D,20100331,255.56,255.56,255.56,255.56,0,0
2644.N,D,20100401,260.06,260.06,260.06,260.06,0,0
2644.N,D,20100406,261.79,261.79,261.79,261.79,0,0
2644.N,D,20100407,259.53,259.53,259.53,259.53,0,0
2644.N,D,20100408,255.68,255.68,255.68,255.68,0,0
2644.N,D,20100409,259.05,259.05,259.05,259.05,0,0
2644.N,D,20100412,260.66,260.66,260.66,260.66,0,0
2644.N,D,20100413,261.58,261.58,261.58,261.58,0,0
2644.N,D,20100414,263.99,263.99,263.99,263.99,0,0
2644.N,D,20100415,264.23,264.23,264.23,264.23,0,0
2644.N,D,20100416,262.95,262.95,262.95,262.95,0,0
2644.N,D,20100419,257.16,257.16,257.16,257.16,0,0
2644.N,D,20100420,260.68,260.68,260.68,260.68,0,0
2644.N,D,20100421,258.97,258.97,258.97,258.97,0,0
2644.N,D,20100422,253.88,253.88,253.88,253.88,0,0
2644.N,D,20100423,256.46,256.46,256.46,256.46,0,0
2644.N,D,20100426,261.62,261.62,261.62,261.62,0,0
2644.N,D,20100427,258.8,258.8,258.8,258.8,0,0
2644.N,D,20100428,254.5,254.5,254.5,254.5,0,0
2644.N,D,20100429,258.38,258.38,258.38,258.38,0,0
2644.N,D,20100430,260.19,260.19,260.19,260.19,0,0
2644.N,D,20100504,252.24,252.24,252.24,252.24,0,0
2644.N,D,20100505,247.61,247.61,247.61,247.61,0,0
2644.N,D,20100506,245.77,245.77,245.77,245.77,0,0
2644.N,D,20100507,239.27,239.27,239.27,239.27,0,0
2644.N,D,20100510,250.7,250.7,250.7,250.7,0,0
2644.N,D,20100511,248.35,248.35,248.35,248.35,0,0
2644.N,D,20100512,252.12,252.12,252.12,252.12,0,0
2644.N,D,20100513,252.17,252.17,252.17,252.17,0,0
2644.N,D,20100514,247.26,247.26,247.26,247.26,0,0
2644.N,D,20100517,248.49,248.49,248.49,248.49,0,0
2644.N,D,20100518,250.57,250.57,250.57,250.57,0,0
2644.N,D,20100519,244.02,244.02,244.02,244.02,0,0
2644.N,D,20100520,236.94,236.94,236.94,236.94,0,0
2644.N,D,20100521,238.17,238.17,238.17,238.17,0,0
2644.N,D,20100524,240.6,240.6,240.6,240.6,0,0
2644.N,D,20100525,235.35,235.35,235.35,235.35,0,0
2644.N,D,20100526,243.58,243.58,243.58,243.58,0,0
2644.N,D,20100527,246.51,246.51,246.51,246.51,0,0
2644.N,D,20100528,249.27,249.27,249.27,249.27,0,0
2644.N,D,20100531,250.32,250.32,250.32,250.32,0,0
2644.N,D,20100601,246.77,246.77,246.77,246.77,0,0
2644.N,D,20100602,247.36,247.36,247.36,247.36,0,0
2644.N,D,20100604,243.09,243.09,243.09,243.09,0,0
2644.N,D,20100607,240.61,240.61,240.61,240.61,0,0
2644.N,D,20100608,239.7,239.7,239.7,239.7,0,0
2644.N,D,20100609,240.95,240.95,240.95,240.95,0,0
2644.N,D,20100610,243.71,243.71,243.71,243.71,0,0
2644.N,D,20100611,243.37,243.37,243.37,243.37,0,0
2644.N,D,20100614,245.99,245.99,245.99,245.99,0,0
2644.N,D,20100615,246.28,246.28,246.28,246.28,0,0
2644.N,D,20100616,246.17,246.17,246.17,246.17,0,0
2644.N,D,20100617,244.14,244.14,244.14,244.14,0,0
2644.N,D,20100618,243.69,243.69,243.69,243.69,0,0
2644.N,D,20100621,246.11,246.11,246.11,246.11,0,0
2644.N,D,20100622,244.91,244.91,244.91,244.91,0,0
2644.N,D,20100623,241.24,241.24,241.24,241.24,0,0
2644.N,D,20100624,240.2,240.2,240.2,240.2,0,0
2644.N,D,20100625,240.61,240.61,240.61,240.61,0,0
2644.N,D,20100628,240.87,240.87,240.87,240.87,0,0
2644.N,D,20100629,235.68,235.68,235.68,235.68,0,0
2644.N,D,20100630,234.81,234.81,234.81,234.81,0,0
2644.N,D,20100701,234.49,234.49,234.49,234.49,0,0
2644.N,D,20100702,236.94,236.94,236.94,236.94,0,0
2644.N,D,20100705,236.04,236.04,236.04,236.04,0,0
2644.N,D,20100706,239.78,239.78,239.78,239.78,0,0
2644.N,D,20100707,239.59,239.59,239.59,239.59,0,0
2644.N,D,20100708,240.31,240.31,240.31,240.31,0,0
2644.N,D,20100709,240.38,240.38,240.38,240.38,0,0
2644.N,D,20100712,242.27,242.27,242.27,242.27,0,0
2644.N,D,20100713,244.54,244.54,244.54,244.54,0,0
2644.N,D,20100714,245.72,245.72,245.72,245.72,0,0
2644.N,D,20100715,246.12,246.12,246.12,246.12,0,0
2644.N,D,20100716,244.68,244.68,244.68,244.68,0,0
2644.N,D,20100719,244.29,244.29,244.29,244.29,0,0
2644.N,D,20100720,242.51,242.51,242.51,242.51,0,0
2644.N,D,20100721,247,247,247,247,0,0
2644.N,D,20100722,250.4,250.4,250.4,250.4,0,0
2644.N,D,20100723,251.01,251.01,251.01,251.01,0,0
2644.N,D,20100726,253.48,253.48,253.48,253.48,0,0
2644.N,D,20100727,253.31,253.31,253.31,253.31,0,0
2644.N,D,20100728,252.06,252.06,252.06,252.06,0,0
2644.N,D,20100729,253.22,253.22,253.22,253.22,0,0
2644.N,D,20100730,252.25,252.25,252.25,252.25,0,0
2644.N,D,20100802,258.13,258.13,258.13,258.13,0,0
2644.N,D,20100803,258.18,258.18,258.18,258.18,0,0
2644.N,D,20100804,259.23,259.23,259.23,259.23,0,0
2644.N,D,20100805,257.92,257.92,257.92,257.92,0,0
2644.N,D,20100806,257.74,257.74,257.74,257.74,0,0
2644.N,D,20100809,256.35,256.35,256.35,256.35,0,0
2644.N,D,20100810,253.14,253.14,253.14,253.14,0,0
2644.N,D,20100811,249.85,249.85,249.85,249.85,0,0
2644.N,D,20100812,250.95,250.95,250.95,250.95,0,0
2644.N,D,20100813,249.69,249.69,249.69,249.69,0,0
2644.N,D,20100816,252.04,252.04,252.04,252.04,0,0
2644.N,D,20100817,253.32,253.32,253.32,253.32,0,0
2644.N,D,20100818,252.34,252.34,252.34,252.34,0,0
2644.N,D,20100819,251.16,251.16,251.16,251.16,0,0
2644.N,D,20100820,249.55,249.55,249.55,249.55,0,0
2644.N,D,20100823,251.77,251.77,251.77,251.77,0,0
2644.N,D,20100824,246.66,246.66,246.66,246.66,0,0
2644.N,D,20100825,244.59,244.59,244.59,244.59,0,0
2644.N,D,20100826,245.67,245.67,245.67,245.67,0,0
2644.N,D,20100827,247.85,247.85,247.85,247.85,0,0
2644.N,D,20100830,247.31,247.31,247.31,247.31,0,0
2644.N,D,20100831,248.72,248.72,248.72,248.72,0,0
2644.N,D,20100901,250.57,250.57,250.57,250.57,0,0
2644.N,D,20100902,252.14,252.14,252.14,252.14,0,0
2644.N,D,20100903,253.94,253.94,253.94,253.94,0,0
2644.N,D,20100906,255.07,255.07,255.07,255.07,0,0
2644.N,D,20100907,253.95,253.95,253.95,253.95,0,0
2644.N,D,20100908,257.71,257.71,257.71,257.71,0,0
2644.N,D,20100910,257.52,257.52,257.52,257.52,0,0
2644.N,D,20100913,261.35,261.35,261.35,261.35,0,0
2644.N,D,20100914,260.33,260.33,260.33,260.33,0,0
2644.N,D,20100915,260.44,260.44,260.44,260.44,0,0
2644.N,D,20100916,259.66,259.66,259.66,259.66,0,0
2644.N,D,20100917,259.3,259.3,259.3,259.3,0,0
2644.N,D,20100920,260.13,260.13,260.13,260.13,0,0
2644.N,D,20100921,263.07,263.07,263.07,263.07,0,0
2644.N,D,20100922,262.55,262.55,262.55,262.55,0,0
2644.N,D,20100923,261.26,261.26,261.26,261.26,0,0
2644.N,D,20100924,264.71,264.71,264.71,264.71,0,0
2644.N,D,20100927,263.98,263.98,263.98,263.98,0,0
2644.N,D,20100928,261.71,261.71,261.71,261.71,0,0
2644.N,D,20100929,262.72,262.72,262.72,262.72,0,0
2644.N,D,20100930,264.61,264.61,264.61,264.61,0,0
2644.N,D,20101001,264.58,264.58,264.58,264.58,0,0
2644.N,D,20101004,266.35,266.35,266.35,266.35,0,0
2644.N,D,20101005,268.84,268.84,268.84,268.84,0,0
2644.N,D,20101006,269.19,269.19,269.19,269.19,0,0
2644.N,D,20101007,266.62,266.62,266.62,266.62,0,0
2644.N,D,20101008,265.32,265.32,265.32,265.32,0,0
2644.N,D,20101011,266.59,266.59,266.59,266.59,0,0
2644.N,D,20101012,267.09,267.09,267.09,267.09,0,0
2644.N,D,20101013,271.79,271.79,271.79,271.79,0,0
2644.N,D,20101014,270.53,270.53,270.53,270.53,0,0
2644.N,D,20101015,268.91,268.91,268.91,268.91,0,0
2644.N,D,20101018,269.71,269.71,269.71,269.71,0,0
2644.N,D,20101019,266.31,266.31,266.31,266.31,0,0
2644.N,D,20101020,266.93,266.93,266.93,266.93,0,0
2644.N,D,20101021,269.58,269.58,269.58,269.58,0,0
2644.N,D,20101022,268.79,268.79,268.79,268.79,0,0
2644.N,D,20101025,269.93,269.93,269.93,269.93,0,0
2644.N,D,20101026,269.08,269.08,269.08,269.08,0,0
2644.N,D,20101027,270.56,270.56,270.56,270.56,0,0
2644.N,D,20101028,270.55,270.55,270.55,270.55,0,0
2644.N,D,20101029,271.93,271.93,271.93,271.93,0,0
2644.N,D,20101102,273.81,273.81,273.81,273.81,0,0
2644.N,D,20101103,273.25,273.25,273.25,273.25,0,0
2644.N,D,20101104,277.64,277.64,277.64,277.64,0,0
2644.N,D,20101105,278.68,278.68,278.68,278.68,0,0
2644.N,D,20101108,278.9,278.9,278.9,278.9,0,0
2644.N,D,20101109,282.65,282.65,282.65,282.65,0,0
2644.N,D,20101110,279.04,279.04,279.04,279.04,0,0
2644.N,D,20101112,280.38,280.38,280.38,280.38,0,0
2644.N,D,20101115,278.88,278.88,278.88,278.88,0,0
2644.N,D,20101116,274.74,274.74,274.74,274.74,0,0
2644.N,D,20101117,273.39,273.39,273.39,273.39,0,0
2644.N,D,20101118,274.28,274.28,274.28,274.28,0,0
2644.N,D,20101119,271.33,271.33,271.33,271.33,0,0
2644.N,D,20101122,270.04,270.04,270.04,270.04,0,0
2644.N,D,20101123,268.68,268.68,268.68,268.68,0,0
2644.N,D,20101124,270.77,270.77,270.77,270.77,0,0
2644.N,D,20101125,271.14,271.14,271.14,271.14,0,0
2644.N,D,20101126,269.15,269.15,269.15,269.15,0,0
2644.N,D,20101129,266.62,266.62,266.62,266.62,0,0
2644.N,D,20101130,267.82,267.82,267.82,267.82,0,0
2644.N,D,20101201,272.93,272.93,272.93,272.93,0,0
2644.N,D,20101202,275.04,275.04,275.04,275.04,0,0
2644.N,D,20101203,276.67,276.67,276.67,276.67,0,0
2644.N,D,20101206,279.09,279.09,279.09,279.09,0,0
2644.N,D,20101207,280.49,280.49,280.49,280.49,0,0
2644.N,D,20101208,281.32,281.32,281.32,281.32,0,0
2644.N,D,20101209,280.95,280.95,280.95,280.95,0,0
2644.N,D,20101210,281.33,281.33,281.33,281.33,0,0
2644.N,D,20101213,282.13,282.13,282.13,282.13,0,0
2644.N,D,20101214,281.46,281.46,281.46,281.46,0,0
2644.N,D,20101215,282.98,282.98,282.98,282.98,0,0
2644.N,D,20101216,280.81,280.81,280.81,280.81,0,0
2644.N,D,20101217,281.47,281.47,281.47,281.47,0,0
2644.N,D,20101220,280.18,280.18,280.18,280.18,0,0
2644.N,D,20101221,282.4,282.4,282.4,282.4,0,0
2644.N,D,20101222,282.32,282.32,282.32,282.32,0,0
2644.N,D,20101223,282.02,282.02,282.02,282.02,0,0
2644.N,D,20101227,281.03,281.03,281.03,281.03,0,0
2644.N,D,20101228,280.41,280.41,280.41,280.41,0,0
2644.N,D,20101229,283.62,283.62,283.62,283.62,0,0
2644.N,D,20101230,281.98,281.98,281.98,281.98,0,0
2644.N,D,20101231,280.55,280.55,280.55,280.55,0,0
2644.N,D,20110103,283.14,283.14,283.14,283.14,0,0
2644.N,D,20110104,281.58,281.58,281.58,281.58,0,0
2644.N,D,20110105,277.88,277.88,277.88,277.88,0,0
2644.N,D,20110107,276.16,276.16,276.16,276.16,0,0
2644.N,D,20110110,274.32,274.32,274.32,274.32,0,0
2644.N,D,20110111,276.2,276.2,276.2,276.2,0,0
2644.N,D,20110112,280.97,280.97,280.97,280.97,0,0
2644.N,D,20110113,281.59,281.59,281.59,281.59,0,0
2644.N,D,20110114,281.25,281.25,281.25,281.25,0,0
2644.N,D,20110117,282.39,282.39,282.39,282.39,0,0
2644.N,D,20110118,287.65,287.65,287.65,287.65,0,0
2644.N,D,20110119,284.82,284.82,284.82,284.82,0,0
2644.N,D,20110120,282.17,282.17,282.17,282.17,0,0
2644.N,D,20110121,283.3,283.3,283.3,283.3,0,0
2644.N,D,20110124,281.32,281.32,281.32,281.32,0,0
2644.N,D,20110125,279.65,279.65,279.65,279.65,0,0
2644.N,D,20110126,281.28,281.28,281.28,281.28,0,0
2644.N,D,20110127,282.31,282.31,282.31,282.31,0,0
2644.N,D,20110128,280.35,280.35,280.35,280.35,0,0
2644.N,D,20110131,279.58,279.58,279.58,279.58,0,0
2644.N,D,20110201,282.53,282.53,282.53,282.53,0,0
2644.N,D,20110202,282.26,282.26,282.26,282.26,0,0
2644.N,D,20110203,282.48,282.48,282.48,282.48,0,0
2644.N,D,20110204,283.35,283.35,283.35,283.35,0,0
2644.N,D,20110207,284.13,284.13,284.13,284.13,0,0
2644.N,D,20110208,283.96,283.96,283.96,283.96,0,0
2644.N,D,20110209,283.36,283.36,283.36,283.36,0,0
2644.N,D,20110210,279.71,279.71,279.71,279.71,0,0
2644.N,D,20110211,281.55,281.55,281.55,281.55,0,0
2644.N,D,20110214,281.25,281.25,281.25,281.25,0,0
2644.N,D,20110215,280.5,280.5,280.5,280.5,0,0
2644.N,D,20110216,279.44,279.44,279.44,279.44,0,0
2644.N,D,20110217,275.57,275.57,275.57,275.57,0,0
2644.N,D,20110218,277.24,277.24,277.24,277.24,0,0
2644.N,D,20110221,276.67,276.67,276.67,276.67,0,0
2644.N,D,20110222,275.29,275.29,275.29,275.29,0,0
2644.N,D,20110223,276.71,276.71,276.71,276.71,0,0
2644.N,D,20110225,277.49,277.49,277.49,277.49,0,0
2644.N,D,20110228,280.88,280.88,280.88,280.88,0,0
2644.N,D,20110301,279.6,279.6,279.6,279.6,0,0
2644.N,D,20110302,280.5,280.5,280.5,280.5,0,0
2644.N,D,20110303,285.26,285.26,285.26,285.26,0,0
2644.N,D,20110304,287.13,287.13,287.13,287.13,0,0
2644.N,D,20110307,287.26,287.26,287.26,287.26,0,0
2644.N,D,20110308,287.06,287.06,287.06,287.06,0,0
2644.N,D,20110309,285.72,285.72,285.72,285.72,0,0
2644.N,D,20110310,283.8,283.8,283.8,283.8,0,0
2644.N,D,20110311,282.38,282.38,282.38,282.38,0,0
2644.N,D,20110314,282.26,282.26,282.26,282.26,0,0
2644.N,D,20110315,279.94,279.94,279.94,279.94,0,0
2644.N,D,20110316,279.25,279.25,279.25,279.25,0,0
2644.N,D,20110317,283.2,283.2,283.2,283.2,0,0
2644.N,D,20110318,285.34,285.34,285.34,285.34,0,0
2644.N,D,20110321,286.94,286.94,286.94,286.94,0,0
2644.N,D,20110322,284.65,284.65,284.65,284.65,0,0
2644.N,D,20110323,284.53,284.53,284.53,284.53,0,0
2644.N,D,20110324,286.18,286.18,286.18,286.18,0,0
2644.N,D,20110325,288.22,288.22,288.22,288.22,0,0
2644.N,D,20110328,289.21,289.21,289.21,289.21,0,0
2644.N,D,20110329,287.95,287.95,287.95,287.95,0,0
2644.N,D,20110330,287.83,287.83,287.83,287.83,0,0
2644.N,D,20110331,289.06,289.06,289.06,289.06,0,0
2644.N,D,20110401,293.97,293.97,293.97,293.97,0,0
2644.N,D,20110404,294.61,294.61,294.61,294.61,0,0
2644.N,D,20110405,295.05,295.05,295.05,295.05,0,0
2644.N,D,20110406,298.73,298.73,298.73,298.73,0,0
2644.N,D,20110407,299.28,299.28,299.28,299.28,0,0
2644.N,D,20110408,297.14,297.14,297.14,297.14,0,0
2644.N,D,20110411,296.51,296.51,296.51,296.51,0,0
2644.N,D,20110412,294.79,294.79,294.79,294.79,0,0
2644.N,D,20110413,297.34,297.34,297.34,297.34,0,0
2644.N,D,20110414,295.83,295.83,295.83,295.83,0,0
2644.N,D,20110415,296.82,296.82,296.82,296.82,0,0
2644.N,D,20110418,291.59,291.59,291.59,291.59,0,0
2644.N,D,20110419,293.87,293.87,293.87,293.87,0,0
2644.N,D,20110420,297.17,297.17,297.17,297.17,0,0
2644.N,D,20110421,296.27,296.27,296.27,296.27,0,0
2644.N,D,20110426,296.81,296.81,296.81,296.81,0,0
2644.N,D,20110427,295.68,295.68,295.68,295.68,0,0
2644.N,D,20110428,296.35,296.35,296.35,296.35,0,0
2644.N,D,20110429,295.63,295.63,295.63,295.63,0,0
2644.N,D,20110502,296.75,296.75,296.75,296.75,0,0
2644.N,D,20110504,293.38,293.38,293.38,293.38,0,0
2644.N,D,20110505,291.53,291.53,291.53,291.53,0,0
2644.N,D,20110506,291.89,291.89,291.89,291.89,0,0
2644.N,D,20110509,289.24,289.24,289.24,289.24,0,0
2644.N,D,20110510,291.72,291.72,291.72,291.72,0,0
2644.N,D,20110511,290.17,290.17,290.17,290.17,0,0
2644.N,D,20110512,287.84,287.84,287.84,287.84,0,0
2644.N,D,20110513,287.99,287.99,287.99,287.99,0,0
2644.N,D,20110516,288.73,288.73,288.73,288.73,0,0
2644.N,D,20110517,285.37,285.37,285.37,285.37,0,0
2644.N,D,20110518,286.85,286.85,286.85,286.85,0,0
2644.N,D,20110519,288.36,288.36,288.36,288.36,0,0
2644.N,D,20110520,288.95,288.95,288.95,288.95,0,0
2644.N,D,20110523,286.74,286.74,286.74,286.74,0,0
2644.N,D,20110524,288.67,288.67,288.67,288.67,0,0
2644.N,D,20110525,289.9,289.9,289.9,289.9,0,0
2644.N,D,20110526,290.03,290.03,290.03,290.03,0,0
2644.N,D,20110527,291.44,291.44,291.44,291.44,0,0
2644.N,D,20110530,292.06,292.06,292.06,292.06,0,0
2644.N,D,20110531,294.54,294.54,294.54,294.54,0,0
2644.N,D,20110601,293.59,293.59,293.59,293.59,0,0
2644.N,D,20110602,292.75,292.75,292.75,292.75,0,0
2644.N,D,20110603,291.09,291.09,291.09,291.09,0,0
2644.N,D,20110606,290.13,290.13,290.13,290.13,0,0
2644.N,D,20110607,292.1,292.1,292.1,292.1,0,0
2644.N,D,20110608,290.55,290.55,290.55,290.55,0,0
2644.N,D,20110609,289.39,289.39,289.39,289.39,0,0
2644.N,D,20110610,287.73,287.73,287.73,287.73,0,0
2644.N,D,20110613,288.07,288.07,288.07,288.07,0,0
2644.N,D,20110614,289.57,289.57,289.57,289.57,0,0
2644.N,D,20110615,287.93,287.93,287.93,287.93,0,0
2644.N,D,20110616,287.68,287.68,287.68,287.68,0,0
2644.N,D,20110617,289.1,289.1,289.1,289.1,0,0
