Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2840.N,D,20090904,283.92,283.92,283.92,283.92,0,0
2840.N,D,20090907,290.45,290.45,290.45,290.45,0,0
2840.N,D,20090908,290.75,290.75,290.75,290.75,0,0
2840.N,D,20090909,292.34,292.34,292.34,292.34,0,0
2840.N,D,20090910,290.23,290.23,290.23,290.23,0,0
2840.N,D,20090911,287.78,287.78,287.78,287.78,0,0
2840.N,D,20090914,283.95,283.95,283.95,283.95,0,0
2840.N,D,20090915,284.1,284.1,284.1,284.1,0,0
2840.N,D,20090916,289.03,289.03,289.03,289.03,0,0
2840.N,D,20090917,289.9,289.9,289.9,289.9,0,0
2840.N,D,20090918,289.57,289.57,289.57,289.57,0,0
2840.N,D,20090921,288.29,288.29,288.29,288.29,0,0
2840.N,D,20090922,296.75,296.75,296.75,296.75,0,0
2840.N,D,20090923,298.88,298.88,298.88,298.88,0,0
2840.N,D,20090924,297.1,297.1,297.1,297.1,0,0
2840.N,D,20090925,296.1,296.1,296.1,296.1,0,0
2840.N,D,20090928,297.92,297.92,297.92,297.92,0,0
2840.N,D,20090929,294.58,294.58,294.58,294.58,0,0
2840.N,D,20090930,294.12,294.12,294.12,294.12,0,0
2840.N,D,20091001,294.83,294.83,294.83,294.83,0,0
2840.N,D,20091002,289.47,289.47,289.47,289.47,0,0
2840.N,D,20091005,290.33,290.33,290.33,290.33,0,0
2840.N,D,20091006,294.59,294.59,294.59,294.59,0,0
2840.N,D,20091007,291.82,291.82,291.82,291.82,0,0
2840.N,D,20091008,293.58,293.58,293.58,293.58,0,0
2840.N,D,20091009,294.22,294.22,294.22,294.22,0,0
2840.N,D,20091012,296.43,296.43,296.43,296.43,0,0
2840.N,D,20091013,294.97,294.97,294.97,294.97,0,0
2840.N,D,20091014,300.18,300.18,300.18,300.18,0,0
2840.N,D,20091015,296.65,296.65,296.65,296.65,0,0
2840.N,D,20091016,296.98,296.98,296.98,296.98,0,0
2840.N,D,20091019,299.68,299.68,299.68,299.68,0,0
2840.N,D,20091020,301.52,301.52,301.52,301.52,0,0
2840.N,D,20091021,302.6,302.6,302.6,302.6,0,0
2840.N,D,20091022,303.48,303.48,303.48,303.48,0,0
2840.N,D,20091023,306.78,306.78,306.78,306.78,0,0
2840.N,D,20091026,304.8,304.8,304.8,304.8,0,0
2840.N,D,20091027,300.46,300.46,300.46,300.46,0,0
2840.N,D,20091028,295.35,295.35,295.35,295.35,0,0
2840.N,D,20091029,297.69,297.69,297.69,297.69,0,0
2840.N,D,20091030,296.23,296.23,296.23,296.23,0,0
2840.N,D,20091102,293.46,293.46,293.46,293.46,0,0
2840.N,D,20091103,290.3,290.3,290.3,290.3,0,0
2840.N,D,20091104,293.9,293.9,293.9,293.9,0,0
2840.N,D,20091105,298.13,298.13,298.13,298.13,0,0
2840.N,D,20091106,297.48,297.48,297.48,297.48,0,0
2840.N,D,20091109,302.77,302.77,302.77,302.77,0,0
2840.N,D,20091110,305.04,305.04,305.04,305.04,0,0
2840.N,D,20091112,306.6,306.6,306.6,306.6,0,0
2840.N,D,20091113,303.44,303.44,303.44,303.44,0,0
2840.N,D,20091116,307.78,307.78,307.78,307.78,0,0
2840.N,D,20091117,307.77,307.77,307.77,307.77,0,0
2840.N,D,20091118,303.65,303.65,303.65,303.65,0,0
2840.N,D,20091119,299.45,299.45,299.45,299.45,0,0
2840.N,D,20091120,301.06,301.06,301.06,301.06,0,0
2840.N,D,20091123,305.7,305.7,305.7,305.7,0,0
2840.N,D,20091124,304.02,304.02,304.02,304.02,0,0
2840.N,D,20091125,303.38,303.38,303.38,303.38,0,0
2840.N,D,20091126,299.09,299.09,299.09,299.09,0,0
2840.N,D,20091127,297.82,297.82,297.82,297.82,0,0
2840.N,D,20091130,300.91,300.91,300.91,300.91,0,0
2840.N,D,20091201,301.55,301.55,301.55,301.55,0,0
2840.N,D,20091202,302.49,302.49,302.49,302.49,0,0
2840.N,D,20091203,303.29,303.29,303.29,303.29,0,0
2840.N,D,20091204,306.3,306.3,306.3,306.3,0,0
2840.N,D,20091207,305.12,305.12,305.12,305.12,0,0
2840.N,D,20091208,300.98,300.98,300.98,300.98,0,0
2840.N,D,20091209,297.3,297.3,297.3,297.3,0,0
2840.N,D,20091210,297.29,297.29,297.29,297.29,0,0
2840.N,D,20091211,299.21,299.21,299.21,299.21,0,0
2840.N,D,20091214,301.61,301.61,301.61,301.61,0,0
2840.N,D,20091215,300.95,300.95,300.95,300.95,0,0
2840.N,D,20091216,303.31,303.31,303.31,303.31,0,0
2840.N,D,20091217,301.37,301.37,301.37,301.37,0,0
2840.N,D,20091218,300.84,300.84,300.84,300.84,0,0
2840.N,D,20091221,301.84,301.84,301.84,301.84,0,0
2840.N,D,20091222,303.81,303.81,303.81,303.81,0,0
2840.N,D,20091223,302.24,302.24,302.24,302.24,0,0
2840.N,D,20091228,304.6,304.6,304.6,304.6,0,0
2840.N,D,20091229,305.4,305.4,305.4,305.4,0,0
2840.N,D,20091230,303.51,303.51,303.51,303.51,0,0
2840.N,D,20091231,302.64,302.64,302.64,302.64,0,0
2840.N,D,20100104,306.57,306.57,306.57,306.57,0,0
2840.N,D,20100105,308.96,308.96,308.96,308.96,0,0
2840.N,D,20100106,310.21,310.21,310.21,310.21,0,0
2840.N,D,20100107,308.1,308.1,308.1,308.1,0,0
2840.N,D,20100108,308.71,308.71,308.71,308.71,0,0
2840.N,D,20100111,311.54,311.54,311.54,311.54,0,0
2840.N,D,20100112,310.27,310.27,310.27,310.27,0,0
2840.N,D,20100113,311.39,311.39,311.39,311.39,0,0
2840.N,D,20100114,311.41,311.41,311.41,311.41,0,0
2840.N,D,20100115,310.47,310.47,310.47,310.47,0,0
2840.N,D,20100118,312.31,312.31,312.31,312.31,0,0
2840.N,D,20100119,313.23,313.23,313.23,313.23,0,0
2840.N,D,20100120,313.99,313.99,313.99,313.99,0,0
2840.N,D,20100121,312.69,312.69,312.69,312.69,0,0
2840.N,D,20100122,308.42,308.42,308.42,308.42,0,0
2840.N,D,20100125,309.2,309.2,309.2,309.2,0,0
2840.N,D,20100126,306.1,306.1,306.1,306.1,0,0
2840.N,D,20100127,305.75,305.75,305.75,305.75,0,0
2840.N,D,20100128,306.33,306.33,306.33,306.33,0,0
2840.N,D,20100129,307.64,307.64,307.64,307.64,0,0
2840.N,D,20100201,306.14,306.14,306.14,306.14,0,0
2840.N,D,20100202,307.61,307.61,307.61,307.61,0,0
2840.N,D,20100203,308.46,308.46,308.46,308.46,0,0
2840.N,D,20100204,300.22,300.22,300.22,300.22,0,0
2840.N,D,20100205,292.9,292.9,292.9,292.9,0,0
2840.N,D,20100208,292.28,292.28,292.28,292.28,0,0
2840.N,D,20100209,293.46,293.46,293.46,293.46,0,0
2840.N,D,20100210,294.87,294.87,294.87,294.87,0,0
2840.N,D,20100211,292.44,292.44,292.44,292.44,0,0
2840.N,D,20100212,295.07,295.07,295.07,295.07,0,0
2840.N,D,20100215,299.4,299.4,299.4,299.4,0,0
2840.N,D,20100216,298.56,298.56,298.56,298.56,0,0
2840.N,D,20100217,300.9,300.9,300.9,300.9,0,0
2840.N,D,20100218,298.76,298.76,298.76,298.76,0,0
2840.N,D,20100219,299.7,299.7,299.7,299.7,0,0
2840.N,D,20100222,300.9,300.9,300.9,300.9,0,0
2840.N,D,20100223,298.53,298.53,298.53,298.53,0,0
2840.N,D,20100224,297.51,297.51,297.51,297.51,0,0
2840.N,D,20100225,295.58,295.58,295.58,295.58,0,0
2840.N,D,20100226,300.51,300.51,300.51,300.51,0,0
2840.N,D,20100301,301.84,301.84,301.84,301.84,0,0
2840.N,D,20100302,304.14,304.14,304.14,304.14,0,0
2840.N,D,20100303,304.4,304.4,304.4,304.4,0,0
2840.N,D,20100304,304.94,304.94,304.94,304.94,0,0
2840.N,D,20100305,307.13,307.13,307.13,307.13,0,0
2840.N,D,20100308,307.83,307.83,307.83,307.83,0,0
2840.N,D,20100309,308.22,308.22,308.22,308.22,0,0
2840.N,D,20100310,310.4,310.4,310.4,310.4,0,0
2840.N,D,20100311,311.1,311.1,311.1,311.1,0,0
2840.N,D,20100312,311.13,311.13,311.13,311.13,0,0
2840.N,D,20100315,310.02,310.02,310.02,310.02,0,0
2840.N,D,20100316,314.31,314.31,314.31,314.31,0,0
2840.N,D,20100317,316.2,316.2,316.2,316.2,0,0
2840.N,D,20100318,315.25,315.25,315.25,315.25,0,0
2840.N,D,20100319,315.25,315.25,315.25,315.25,0,0
2840.N,D,20100322,314.53,314.53,314.53,314.53,0,0
2840.N,D,20100323,316.61,316.61,316.61,316.61,0,0
2840.N,D,20100324,317.13,317.13,317.13,317.13,0,0
2840.N,D,20100325,321.96,321.96,321.96,321.96,0,0
2840.N,D,20100326,320.58,320.58,320.58,320.58,0,0
2840.N,D,20100329,320.01,320.01,320.01,320.01,0,0
2840.N,D,20100330,321.29,321.29,321.29,321.29,0,0
2840.N,D,20100331,320.14,320.14,320.14,320.14,0,0
2840.N,D,20100401,324.62,324.62,324.62,324.62,0,0
2840.N,D,20100406,327.71,327.71,327.71,327.71,0,0
2840.N,D,20100407,326.32,326.32,326.32,326.32,0,0
2840.N,D,20100408,322.13,322.13,322.13,322.13,0,0
2840.N,D,20100409,325.3,325.3,325.3,325.3,0,0
2840.N,D,20100412,327.25,327.25,327.25,327.25,0,0
2840.N,D,20100413,327.94,327.94,327.94,327.94,0,0
2840.N,D,20100414,330.94,330.94,330.94,330.94,0,0
2840.N,D,20100415,330.63,330.63,330.63,330.63,0,0
2840.N,D,20100416,328.91,328.91,328.91,328.91,0,0
2840.N,D,20100419,322.59,322.59,322.59,322.59,0,0
2840.N,D,20100420,326.67,326.67,326.67,326.67,0,0
2840.N,D,20100421,325.54,325.54,325.54,325.54,0,0
2840.N,D,20100422,321.08,321.08,321.08,321.08,0,0
2840.N,D,20100423,324.43,324.43,324.43,324.43,0,0
2840.N,D,20100426,329.55,329.55,329.55,329.55,0,0
2840.N,D,20100427,325.81,325.81,325.81,325.81,0,0
2840.N,D,20100428,321.16,321.16,321.16,321.16,0,0
2840.N,D,20100429,325.06,325.06,325.06,325.06,0,0
2840.N,D,20100430,326.71,326.71,326.71,326.71,0,0
2840.N,D,20100504,318.42,318.42,318.42,318.42,0,0
2840.N,D,20100505,312.93,312.93,312.93,312.93,0,0
2840.N,D,20100506,311.75,311.75,311.75,311.75,0,0
2840.N,D,20100507,305.07,305.07,305.07,305.07,0,0
2840.N,D,20100510,318.2,318.2,318.2,318.2,0,0
2840.N,D,20100511,314.81,314.81,314.81,314.81,0,0
2840.N,D,20100512,317.85,317.85,317.85,317.85,0,0
2840.N,D,20100513,318.27,318.27,318.27,318.27,0,0
2840.N,D,20100514,312.97,312.97,312.97,312.97,0,0
2840.N,D,20100517,314.56,314.56,314.56,314.56,0,0
2840.N,D,20100518,316.77,316.77,316.77,316.77,0,0
2840.N,D,20100519,310.69,310.69,310.69,310.69,0,0
2840.N,D,20100520,303.58,303.58,303.58,303.58,0,0
2840.N,D,20100521,304.95,304.95,304.95,304.95,0,0
2840.N,D,20100524,306.98,306.98,306.98,306.98,0,0
2840.N,D,20100525,301.35,301.35,301.35,301.35,0,0
2840.N,D,20100526,309.55,309.55,309.55,309.55,0,0
2840.N,D,20100527,312.64,312.64,312.64,312.64,0,0
2840.N,D,20100528,315.42,315.42,315.42,315.42,0,0
2840.N,D,20100531,316.53,316.53,316.53,316.53,0,0
2840.N,D,20100601,312.71,312.71,312.71,312.71,0,0
2840.N,D,20100602,313.71,313.71,313.71,313.71,0,0
2840.N,D,20100604,309.79,309.79,309.79,309.79,0,0
2840.N,D,20100607,307.21,307.21,307.21,307.21,0,0
2840.N,D,20100608,305.96,305.96,305.96,305.96,0,0
2840.N,D,20100609,306.85,306.85,306.85,306.85,0,0
2840.N,D,20100610,310.42,310.42,310.42,310.42,0,0
2840.N,D,20100611,310.3,310.3,310.3,310.3,0,0
2840.N,D,20100614,312.53,312.53,312.53,312.53,0,0
2840.N,D,20100615,313.25,313.25,313.25,313.25,0,0
2840.N,D,20100616,313.83,313.83,313.83,313.83,0,0
2840.N,D,20100617,312.53,312.53,312.53,312.53,0,0
2840.N,D,20100618,311.81,311.81,311.81,311.81,0,0
2840.N,D,20100621,313.94,313.94,313.94,313.94,0,0
2840.N,D,20100622,313.02,313.02,313.02,313.02,0,0
2840.N,D,20100623,308.91,308.91,308.91,308.91,0,0
2840.N,D,20100624,307.75,307.75,307.75,307.75,0,0
2840.N,D,20100625,308.9,308.9,308.9,308.9,0,0
2840.N,D,20100628,308.71,308.71,308.71,308.71,0,0
2840.N,D,20100629,303.68,303.68,303.68,303.68,0,0
2840.N,D,20100630,302.34,302.34,302.34,302.34,0,0
2840.N,D,20100701,302.57,302.57,302.57,302.57,0,0
2840.N,D,20100702,305.66,305.66,305.66,305.66,0,0
2840.N,D,20100705,304.38,304.38,304.38,304.38,0,0
2840.N,D,20100706,307.81,307.81,307.81,307.81,0,0
2840.N,D,20100707,307.71,307.71,307.71,307.71,0,0
2840.N,D,20100708,308.74,308.74,308.74,308.74,0,0
2840.N,D,20100709,309.73,309.73,309.73,309.73,0,0
2840.N,D,20100712,311.65,311.65,311.65,311.65,0,0
2840.N,D,20100713,313.28,313.28,313.28,313.28,0,0
2840.N,D,20100714,314.67,314.67,314.67,314.67,0,0
2840.N,D,20100715,314.92,314.92,314.92,314.92,0,0
2840.N,D,20100716,313.33,313.33,313.33,313.33,0,0
2840.N,D,20100719,312.6,312.6,312.6,312.6,0,0
2840.N,D,20100720,311.32,311.32,311.32,311.32,0,0
2840.N,D,20100721,315.46,315.46,315.46,315.46,0,0
2840.N,D,20100722,318.2,318.2,318.2,318.2,0,0
2840.N,D,20100723,318.78,318.78,318.78,318.78,0,0
2840.N,D,20100726,320.88,320.88,320.88,320.88,0,0
2840.N,D,20100727,321,321,321,321,0,0
2840.N,D,20100728,319.74,319.74,319.74,319.74,0,0
2840.N,D,20100729,321.07,321.07,321.07,321.07,0,0
2840.N,D,20100730,319.81,319.81,319.81,319.81,0,0
2840.N,D,20100802,327.22,327.22,327.22,327.22,0,0
2840.N,D,20100803,327.44,327.44,327.44,327.44,0,0
2840.N,D,20100804,328.71,328.71,328.71,328.71,0,0
2840.N,D,20100805,328.3,328.3,328.3,328.3,0,0
2840.N,D,20100806,328.56,328.56,328.56,328.56,0,0
2840.N,D,20100809,327.25,327.25,327.25,327.25,0,0
2840.N,D,20100810,323.81,323.81,323.81,323.81,0,0
2840.N,D,20100811,321.01,321.01,321.01,321.01,0,0
2840.N,D,20100812,321.4,321.4,321.4,321.4,0,0
2840.N,D,20100813,320.63,320.63,320.63,320.63,0,0
2840.N,D,20100816,322.59,322.59,322.59,322.59,0,0
2840.N,D,20100817,323.59,323.59,323.59,323.59,0,0
2840.N,D,20100818,323.39,323.39,323.39,323.39,0,0
2840.N,D,20100819,321.97,321.97,321.97,321.97,0,0
2840.N,D,20100820,320.27,320.27,320.27,320.27,0,0
2840.N,D,20100823,323.03,323.03,323.03,323.03,0,0
2840.N,D,20100824,317.58,317.58,317.58,317.58,0,0
2840.N,D,20100825,315.96,315.96,315.96,315.96,0,0
2840.N,D,20100826,316.84,316.84,316.84,316.84,0,0
2840.N,D,20100827,319.39,319.39,319.39,319.39,0,0
2840.N,D,20100830,318.97,318.97,318.97,318.97,0,0
2840.N,D,20100831,320.62,320.62,320.62,320.62,0,0
2840.N,D,20100901,322.82,322.82,322.82,322.82,0,0
2840.N,D,20100902,324.29,324.29,324.29,324.29,0,0
2840.N,D,20100903,325.04,325.04,325.04,325.04,0,0
2840.N,D,20100906,326.11,326.11,326.11,326.11,0,0
2840.N,D,20100907,324.9,324.9,324.9,324.9,0,0
2840.N,D,20100908,330.01,330.01,330.01,330.01,0,0
2840.N,D,20100910,329.24,329.24,329.24,329.24,0,0
2840.N,D,20100913,332.96,332.96,332.96,332.96,0,0
2840.N,D,20100914,333.46,333.46,333.46,333.46,0,0
2840.N,D,20100915,334.1,334.1,334.1,334.1,0,0
2840.N,D,20100916,333.49,333.49,333.49,333.49,0,0
2840.N,D,20100917,334.63,334.63,334.63,334.63,0,0
2840.N,D,20100920,335.69,335.69,335.69,335.69,0,0
2840.N,D,20100921,337.97,337.97,337.97,337.97,0,0
2840.N,D,20100922,338.15,338.15,338.15,338.15,0,0
2840.N,D,20100923,335.43,335.43,335.43,335.43,0,0
2840.N,D,20100924,340.08,340.08,340.08,340.08,0,0
2840.N,D,20100927,339.52,339.52,339.52,339.52,0,0
2840.N,D,20100928,338.13,338.13,338.13,338.13,0,0
2840.N,D,20100929,338.73,338.73,338.73,338.73,0,0
2840.N,D,20100930,340.64,340.64,340.64,340.64,0,0
2840.N,D,20101001,341.57,341.57,341.57,341.57,0,0
2840.N,D,20101004,343.85,343.85,343.85,343.85,0,0
2840.N,D,20101005,346.42,346.42,346.42,346.42,0,0
2840.N,D,20101006,348.3,348.3,348.3,348.3,0,0
2840.N,D,20101007,345.01,345.01,345.01,345.01,0,0
2840.N,D,20101008,343.31,343.31,343.31,343.31,0,0
2840.N,D,20101011,344.66,344.66,344.66,344.66,0,0
2840.N,D,20101012,344.88,344.88,344.88,344.88,0,0
2840.N,D,20101013,350.13,350.13,350.13,350.13,0,0
2840.N,D,20101014,348.08,348.08,348.08,348.08,0,0
2840.N,D,20101015,346.17,346.17,346.17,346.17,0,0
2840.N,D,20101018,346.08,346.08,346.08,346.08,0,0
2840.N,D,20101019,343.06,343.06,343.06,343.06,0,0
2840.N,D,20101020,344.54,344.54,344.54,344.54,0,0
2840.N,D,20101021,347,347,347,347,0,0
2840.N,D,20101022,345.88,345.88,345.88,345.88,0,0
2840.N,D,20101025,346.67,346.67,346.67,346.67,0,0
2840.N,D,20101026,346.59,346.59,346.59,346.59,0,0
2840.N,D,20101027,347.98,347.98,347.98,347.98,0,0
2840.N,D,20101028,348.22,348.22,348.22,348.22,0,0
2840.N,D,20101029,349.63,349.63,349.63,349.63,0,0
2840.N,D,20101102,351.94,351.94,351.94,351.94,0,0
2840.N,D,20101103,351.8,351.8,351.8,351.8,0,0
2840.N,D,20101104,355.6,355.6,355.6,355.6,0,0
2840.N,D,20101105,356.19,356.19,356.19,356.19,0,0
2840.N,D,20101108,356.32,356.32,356.32,356.32,0,0
2840.N,D,20101109,360.65,360.65,360.65,360.65,0,0
2840.N,D,20101110,356.5,356.5,356.5,356.5,0,0
2840.N,D,20101112,358.23,358.23,358.23,358.23,0,0
2840.N,D,20101115,355.08,355.08,355.08,355.08,0,0
2840.N,D,20101116,350.81,350.81,350.81,350.81,0,0
2840.N,D,20101117,349.97,349.97,349.97,349.97,0,0
2840.N,D,20101118,351.69,351.69,351.69,351.69,0,0
2840.N,D,20101119,348.54,348.54,348.54,348.54,0,0
2840.N,D,20101122,347.75,347.75,347.75,347.75,0,0
2840.N,D,20101123,347.09,347.09,347.09,347.09,0,0
2840.N,D,20101124,347.59,347.59,347.59,347.59,0,0
2840.N,D,20101125,348.63,348.63,348.63,348.63,0,0
2840.N,D,20101126,345.45,345.45,345.45,345.45,0,0
2840.N,D,20101129,343.01,343.01,343.01,343.01,0,0
2840.N,D,20101130,344.42,344.42,344.42,344.42,0,0
2840.N,D,20101201,349.97,349.97,349.97,349.97,0,0
2840.N,D,20101202,352.52,352.52,352.52,352.52,0,0
2840.N,D,20101203,354.28,354.28,354.28,354.28,0,0
2840.N,D,20101206,357.74,357.74,357.74,357.74,0,0
2840.N,D,20101207,358.86,358.86,358.86,358.86,0,0
2840.N,D,20101208,358.94,358.94,358.94,358.94,0,0
2840.N,D,20101209,359.68,359.68,359.68,359.68,0,0
2840.N,D,20101210,360.02,360.02,360.02,360.02,0,0
2840.N,D,20101213,361.05,361.05,361.05,361.05,0,0
2840.N,D,20101214,360.7,360.7,360.7,360.7,0,0
2840.N,D,20101215,362,362,362,362,0,0
2840.N,D,20101216,361.45,361.45,361.45,361.45,0,0
2840.N,D,20101217,363.09,363.09,363.09,363.09,0,0
2840.N,D,20101220,361.28,361.28,361.28,361.28,0,0
2840.N,D,20101221,363.82,363.82,363.82,363.82,0,0
2840.N,D,20101222,362.03,362.03,362.03,362.03,0,0
2840.N,D,20101223,362.46,362.46,362.46,362.46,0,0
2840.N,D,20101227,361.68,361.68,361.68,361.68,0,0
2840.N,D,20101228,360.49,360.49,360.49,360.49,0,0
2840.N,D,20101229,363.08,363.08,363.08,363.08,0,0
2840.N,D,20101230,360.9,360.9,360.9,360.9,0,0
2840.N,D,20101231,358.89,358.89,358.89,358.89,0,0
2840.N,D,20110103,363.56,363.56,363.56,363.56,0,0
2840.N,D,20110104,361.2,361.2,361.2,361.2,0,0
2840.N,D,20110105,356.7,356.7,356.7,356.7,0,0
2840.N,D,20110107,354.76,354.76,354.76,354.76,0,0
2840.N,D,20110110,351.32,351.32,351.32,351.32,0,0
2840.N,D,20110111,353.28,353.28,353.28,353.28,0,0
2840.N,D,20110112,357.07,357.07,357.07,357.07,0,0
2840.N,D,20110113,357.38,357.38,357.38,357.38,0,0
2840.N,D,20110114,357.7,357.7,357.7,357.7,0,0
2840.N,D,20110117,358.81,358.81,358.81,358.81,0,0
2840.N,D,20110118,363.42,363.42,363.42,363.42,0,0
2840.N,D,20110119,361.19,361.19,361.19,361.19,0,0
2840.N,D,20110120,359.21,359.21,359.21,359.21,0,0
2840.N,D,20110121,360.23,360.23,360.23,360.23,0,0
2840.N,D,20110124,357.45,357.45,357.45,357.45,0,0
2840.N,D,20110125,356.17,356.17,356.17,356.17,0,0
2840.N,D,20110126,359,359,359,359,0,0
2840.N,D,20110127,359.75,359.75,359.75,359.75,0,0
2840.N,D,20110128,358.17,358.17,358.17,358.17,0,0
2840.N,D,20110131,357.64,357.64,357.64,357.64,0,0
2840.N,D,20110201,360.82,360.82,360.82,360.82,0,0
2840.N,D,20110202,360.89,360.89,360.89,360.89,0,0
2840.N,D,20110203,361.3,361.3,361.3,361.3,0,0
2840.N,D,20110204,362.36,362.36,362.36,362.36,0,0
2840.N,D,20110207,362.76,362.76,362.76,362.76,0,0
2840.N,D,20110208,362.26,362.26,362.26,362.26,0,0
2840.N,D,20110209,361.62,361.62,361.62,361.62,0,0
2840.N,D,20110210,357.84,357.84,357.84,357.84,0,0
2840.N,D,20110211,359.69,359.69,359.69,359.69,0,0
2840.N,D,20110214,359.42,359.42,359.42,359.42,0,0
2840.N,D,20110215,358.83,358.83,358.83,358.83,0,0
2840.N,D,20110216,358.01,358.01,358.01,358.01,0,0
2840.N,D,20110217,353.75,353.75,353.75,353.75,0,0
2840.N,D,20110218,354.71,354.71,354.71,354.71,0,0
2840.N,D,20110221,353.77,353.77,353.77,353.77,0,0
2840.N,D,20110222,351.74,351.74,351.74,351.74,0,0
2840.N,D,20110223,353.81,353.81,353.81,353.81,0,0
2840.N,D,20110225,354.28,354.28,354.28,354.28,0,0
2840.N,D,20110228,357.19,357.19,357.19,357.19,0,0
2840.N,D,20110301,355.35,355.35,355.35,355.35,0,0
2840.N,D,20110302,356.39,356.39,356.39,356.39,0,0
2840.N,D,20110303,360.88,360.88,360.88,360.88,0,0
2840.N,D,20110304,363.55,363.55,363.55,363.55,0,0
2840.N,D,20110307,364.49,364.49,364.49,364.49,0,0
2840.N,D,20110308,364.8,364.8,364.8,364.8,0,0
2840.N,D,20110309,364.71,364.71,364.71,364.71,0,0
2840.N,D,20110310,362.95,362.95,362.95,362.95,0,0
2840.N,D,20110311,361.18,361.18,361.18,361.18,0,0
2840.N,D,20110314,360.42,360.42,360.42,360.42,0,0
2840.N,D,20110315,358.61,358.61,358.61,358.61,0,0
2840.N,D,20110316,356.1,356.1,356.1,356.1,0,0
2840.N,D,20110317,361.8,361.8,361.8,361.8,0,0
2840.N,D,20110318,364.53,364.53,364.53,364.53,0,0
2840.N,D,20110321,366.53,366.53,366.53,366.53,0,0
2840.N,D,20110322,363.43,363.43,363.43,363.43,0,0
2840.N,D,20110323,363.36,363.36,363.36,363.36,0,0
2840.N,D,20110324,364.93,364.93,364.93,364.93,0,0
2840.N,D,20110325,367.92,367.92,367.92,367.92,0,0
2840.N,D,20110328,368.81,368.81,368.81,368.81,0,0
2840.N,D,20110329,367.97,367.97,367.97,367.97,0,0
2840.N,D,20110330,367.5,367.5,367.5,367.5,0,0
2840.N,D,20110331,368.3,368.3,368.3,368.3,0,0
2840.N,D,20110401,372.89,372.89,372.89,372.89,0,0
2840.N,D,20110404,373.06,373.06,373.06,373.06,0,0
2840.N,D,20110405,373.11,373.11,373.11,373.11,0,0
2840.N,D,20110406,376.89,376.89,376.89,376.89,0,0
2840.N,D,20110407,376.09,376.09,376.09,376.09,0,0
2840.N,D,20110408,375.15,375.15,375.15,375.15,0,0
2840.N,D,20110411,374.99,374.99,374.99,374.99,0,0
2840.N,D,20110412,372.62,372.62,372.62,372.62,0,0
2840.N,D,20110413,376.28,376.28,376.28,376.28,0,0
2840.N,D,20110414,372.61,372.61,372.61,372.61,0,0
2840.N,D,20110415,373.45,373.45,373.45,373.45,0,0
2840.N,D,20110418,369.4,369.4,369.4,369.4,0,0
2840.N,D,20110419,371.8,371.8,371.8,371.8,0,0
2840.N,D,20110420,375.51,375.51,375.51,375.51,0,0
2840.N,D,20110421,373.92,373.92,373.92,373.92,0,0
2840.N,D,20110426,374.43,374.43,374.43,374.43,0,0
2840.N,D,20110427,373.87,373.87,373.87,373.87,0,0
2840.N,D,20110428,374.72,374.72,374.72,374.72,0,0
2840.N,D,20110429,373.72,373.72,373.72,373.72,0,0
2840.N,D,20110502,374.84,374.84,374.84,374.84,0,0
2840.N,D,20110504,372.22,372.22,372.22,372.22,0,0
2840.N,D,20110505,370.48,370.48,370.48,370.48,0,0
2840.N,D,20110506,371.35,371.35,371.35,371.35,0,0
2840.N,D,20110509,368.37,368.37,368.37,368.37,0,0
2840.N,D,20110510,371.18,371.18,371.18,371.18,0,0
2840.N,D,20110511,370.23,370.23,370.23,370.23,0,0
2840.N,D,20110512,367.19,367.19,367.19,367.19,0,0
2840.N,D,20110513,365.75,365.75,365.75,365.75,0,0
2840.N,D,20110516,367.32,367.32,367.32,367.32,0,0
2840.N,D,20110517,363.67,363.67,363.67,363.67,0,0
2840.N,D,20110518,364.68,364.68,364.68,364.68,0,0
2840.N,D,20110519,365.84,365.84,365.84,365.84,0,0
2840.N,D,20110520,366.8,366.8,366.8,366.8,0,0
2840.N,D,20110523,364.34,364.34,364.34,364.34,0,0
2840.N,D,20110524,365.14,365.14,365.14,365.14,0,0
2840.N,D,20110525,367.82,367.82,367.82,367.82,0,0
2840.N,D,20110526,367.88,367.88,367.88,367.88,0,0
2840.N,D,20110527,369.09,369.09,369.09,369.09,0,0
2840.N,D,20110530,369.6,369.6,369.6,369.6,0,0
2840.N,D,20110531,373.77,373.77,373.77,373.77,0,0
2840.N,D,20110601,373.52,373.52,373.52,373.52,0,0
2840.N,D,20110602,373.1,373.1,373.1,373.1,0,0
2840.N,D,20110603,371.54,371.54,371.54,371.54,0,0
2840.N,D,20110606,370.27,370.27,370.27,370.27,0,0
2840.N,D,20110607,372.22,372.22,372.22,372.22,0,0
2840.N,D,20110608,371.23,371.23,371.23,371.23,0,0
2840.N,D,20110609,369.63,369.63,369.63,369.63,0,0
2840.N,D,20110610,368.18,368.18,368.18,368.18,0,0
2840.N,D,20110613,367.95,367.95,367.95,367.95,0,0
2840.N,D,20110614,370.23,370.23,370.23,370.23,0,0
2840.N,D,20110615,369.18,369.18,369.18,369.18,0,0
2840.N,D,20110616,368.28,368.28,368.28,368.28,0,0
2840.N,D,20110617,369.8,369.8,369.8,369.8,0,0
2840.N,D,20110620,367.64,367.64,367.64,367.64,0,0
2840.N,D,20110621,368.32,368.32,368.32,368.32,0,0
